image_id,hotel_id,chain_id,country_name,socket_detected,yolo_confidence,socket_class,class_confidence,socket_score
3911500,100410,2,usa,No,,NAN,,-1
3911505,83495,-1,usa,No,,NAN,,-1
3911511,41027,90,usa,No,,NAN,,-1
3911512,41027,90,usa,Yes,84.7,B,81.3,1
3911517,84753,91,usa,No,,NAN,,-1
3911518,84753,91,usa,Yes,66.6,NOISE,84.3,0
3911520,84753,91,usa,No,,NAN,,-1
3911522,75667,80,usa,No,,NAN,,-1
3911525,102219,71,usa,No,,NAN,,-1
3911527,102219,71,usa,No,,NAN,,-1
3911539,67340,92,usa,No,,NAN,,-1
3911540,67340,92,usa,No,,NAN,,-1
3911543,44068,59,usa,Yes,78.4,I,36.1,-1
3911544,44068,59,usa,No,,NAN,,-1
3911563,77006,74,usa,No,,NAN,,-1
3911564,77006,74,usa,No,,NAN,,-1
3911569,13427,1,usa,No,,NAN,,-1
3911577,9533,85,usa,No,,NAN,,-1
3911591,39574,92,usa,Yes,82.4,NOISE,99.7,0
3911593,15981,-1,usa,Yes,77.7,B,78.7,1
3911594,15981,-1,usa,No,,NAN,,-1
3911595,15981,-1,usa,No,,NAN,,-1
3911603,43591,2,usa,No,,NAN,,-1
3911612,73975,76,usa,No,,NAN,,-1
3911637,45719,70,usa,No,,NAN,,-1
3911660,35722,2,usa,No,,NAN,,-1
3911662,35722,2,usa,No,,NAN,,-1
3911669,3359,3,usa,No,,NAN,,-1
3911670,3359,3,usa,No,,NAN,,-1
3911676,83464,-1,usa,Yes,80.5,B,66.7,1
3911694,78796,60,usa,No,,NAN,,-1
3911758,25056,92,usa,No,,NAN,,-1
3911760,25056,92,usa,No,,NAN,,-1
3911763,84196,92,usa,No,,NAN,,-1
3911765,84196,92,usa,Yes,75.1,DM,83.7,-1
3911766,19440,85,usa,No,,NAN,,-1
3911768,19440,85,usa,No,,NAN,,-1
3911769,86273,86,usa,No,,NAN,,-1
3911771,86273,86,usa,No,,NAN,,-1
3911772,86273,86,usa,Yes,80.6,B,96.6,1
3911779,127037,79,usa,No,,NAN,,-1
3911781,42119,85,usa,No,,NAN,,-1
3911782,42119,85,usa,No,,NAN,,-1
3911789,24594,-1,usa,No,,NAN,,-1
3911792,24594,-1,usa,Yes,72.6,B,61.6,1
3911794,4419,1,usa,No,,NAN,,-1
3911796,4419,1,usa,No,,NAN,,-1
3911809,91782,85,usa,No,,NAN,,-1
3911810,91782,85,usa,No,,NAN,,-1
3911811,91782,85,usa,No,,NAN,,-1
3911834,78398,-1,usa,No,,NAN,,-1
3911836,78398,-1,usa,No,,NAN,,-1
3911841,85954,88,usa,No,,NAN,,-1
3911842,85954,88,usa,No,,NAN,,-1
3911844,85954,88,usa,No,,NAN,,-1
3911845,89842,68,usa,No,,NAN,,-1
3911846,89842,68,usa,No,,NAN,,-1
3911847,89842,68,usa,No,,NAN,,-1
3911849,25925,92,usa,No,,NAN,,-1
3911850,25925,92,usa,No,,NAN,,-1
3911868,4675,78,usa,No,,NAN,,-1
3911869,4675,78,usa,No,,NAN,,-1
3911938,89460,59,usa,No,,NAN,,-1
3911939,89460,59,usa,No,,NAN,,-1
3911954,13882,91,usa,No,,NAN,,-1
3911956,13882,91,usa,No,,NAN,,-1
3911958,13882,91,usa,No,,NAN,,-1
3911976,84975,92,usa,No,,NAN,,-1
3911977,84975,92,usa,No,,NAN,,-1
3911979,84975,92,usa,No,,NAN,,-1
3912007,32003,66,usa,No,,NAN,,-1
3912008,18788,74,usa,No,,NAN,,-1
3912009,18788,74,usa,No,,NAN,,-1
3912011,18788,74,usa,No,,NAN,,-1
3912012,91690,-1,usa,No,,NAN,,-1
3912013,91690,-1,usa,No,,NAN,,-1
3912025,86397,76,usa,No,,NAN,,-1
3912026,86397,76,usa,No,,NAN,,-1
3912037,7774,91,usa,Yes,82.9,B,45.7,1
3912068,119316,92,usa,No,,NAN,,-1
3912069,119316,92,usa,No,,NAN,,-1
3912071,119316,92,usa,No,,NAN,,-1
3912077,46120,66,usa,No,,NAN,,-1
3912079,46120,66,usa,No,,NAN,,-1
3912087,22941,79,usa,No,,NAN,,-1
3912096,84693,76,usa,No,,NAN,,-1
3912097,84693,76,usa,Yes,76.1,DM,37.3,-1
3912099,84693,76,usa,No,,NAN,,-1
3912103,95461,71,usa,No,,NAN,,-1
3912130,75234,47,usa,No,,NAN,,-1
3912132,12671,90,usa,No,,NAN,,-1
3912133,12671,90,usa,No,,NAN,,-1
3912135,12671,90,usa,No,,NAN,,-1
3912163,17567,81,usa,Yes,84.7,B,97.2,1
3912165,798,80,usa,No,,NAN,,-1
3912166,798,80,usa,No,,NAN,,-1
3912168,798,80,usa,No,,NAN,,-1
3912170,22963,92,usa,No,,NAN,,-1
3912171,22963,92,usa,No,,NAN,,-1
3912172,22963,92,usa,No,,NAN,,-1
3912182,12437,82,usa,No,,NAN,,-1
3912193,16784,3,usa,No,,NAN,,-1
3912194,16784,3,usa,No,,NAN,,-1
3912216,143211,2,usa,No,,NAN,,-1
3912217,143211,2,usa,No,,NAN,,-1
3912233,15981,-1,usa,No,,NAN,,-1
3912237,86452,90,usa,No,,NAN,,-1
3912238,86452,90,usa,No,,NAN,,-1
3912241,2797,1,usa,No,,NAN,,-1
3912245,2797,1,usa,No,,NAN,,-1
3912246,2797,1,usa,No,,NAN,,-1
3912254,26280,58,usa,No,,NAN,,-1
3912256,26280,58,usa,No,,NAN,,-1
3912262,13911,92,usa,No,,NAN,,-1
3912263,13911,92,usa,No,,NAN,,-1
3912268,43836,91,usa,No,,NAN,,-1
3912278,8675,1,usa,No,,NAN,,-1
3912280,8675,1,usa,No,,NAN,,-1
3912287,46556,77,usa,No,,NAN,,-1
3912295,844,-1,usa,No,,NAN,,-1
3912296,844,-1,usa,No,,NAN,,-1
3912301,91273,2,usa,No,,NAN,,-1
3912303,91273,2,usa,No,,NAN,,-1
3912304,91273,2,usa,No,,NAN,,-1
3912305,106813,-1,usa,No,,NAN,,-1
3912306,106813,-1,usa,No,,NAN,,-1
3912308,106813,-1,usa,No,,NAN,,-1
3912316,114714,-1,usa,No,,NAN,,-1
3912330,83464,-1,usa,Yes,60.9,NOISE,81.0,0
3912355,121604,92,usa,No,,NAN,,-1
3912356,121604,92,usa,No,,NAN,,-1
3912358,121604,92,usa,No,,NAN,,-1
3912368,7414,85,usa,No,,NAN,,-1
3912382,5054,1,usa,No,,NAN,,-1
3912392,82178,81,usa,No,,NAN,,-1
3912393,82178,81,usa,No,,NAN,,-1
3912416,35161,1,usa,No,,NAN,,-1
3912417,35161,1,usa,No,,NAN,,-1
3912425,75711,-1,usa,No,,NAN,,-1
3912427,75711,-1,usa,No,,NAN,,-1
3912429,24470,76,usa,No,,NAN,,-1
3912431,24470,76,usa,Yes,82.5,B,99.7,1
3912432,19127,80,usa,No,,NAN,,-1
3912434,19127,80,usa,No,,NAN,,-1
3912436,81259,71,usa,No,,NAN,,-1
3912438,81259,71,usa,No,,NAN,,-1
3912439,79391,91,usa,No,,NAN,,-1
3912440,79391,91,usa,No,,NAN,,-1
3912441,79391,91,usa,No,,NAN,,-1
3912471,2667,88,usa,No,,NAN,,-1
3912473,2667,88,usa,No,,NAN,,-1
3912474,2667,88,usa,No,,NAN,,-1
3912479,73205,92,usa,No,,NAN,,-1
3912484,73205,92,usa,No,,NAN,,-1
3912491,122012,92,usa,No,,NAN,,-1
3912502,24652,71,usa,No,,NAN,,-1
3912514,92405,81,usa,No,,NAN,,-1
3912516,92405,81,usa,No,,NAN,,-1
3912525,27067,84,usa,No,,NAN,,-1
3912528,27067,84,usa,No,,NAN,,-1
3912533,84169,70,usa,No,,NAN,,-1
3912536,84169,70,usa,No,,NAN,,-1
3912538,97179,75,usa,No,,NAN,,-1
3912539,97179,75,usa,No,,NAN,,-1
3912542,13911,92,usa,No,,NAN,,-1
3912550,204927,-1,usa,No,,NAN,,-1
3912565,8785,42,usa,No,,NAN,,-1
3912567,8785,42,usa,No,,NAN,,-1
3912590,5456,-1,usa,No,,NAN,,-1
3912592,5456,-1,usa,No,,NAN,,-1
3912607,83840,73,usa,No,,NAN,,-1
3912622,87533,90,usa,No,,NAN,,-1
3912623,87533,90,usa,No,,NAN,,-1
3912624,87533,90,usa,No,,NAN,,-1
3912639,7680,-1,usa,No,,NAN,,-1
3912671,113449,85,usa,No,,NAN,,-1
3912673,113449,85,usa,No,,NAN,,-1
3912674,113449,85,usa,No,,NAN,,-1
3912677,15268,35,usa,No,,NAN,,-1
3912696,207220,92,usa,No,,NAN,,-1
3912697,207220,92,usa,No,,NAN,,-1
3912698,207220,92,usa,No,,NAN,,-1
3912712,88232,87,usa,No,,NAN,,-1
3912714,88232,87,usa,No,,NAN,,-1
3912722,14396,60,usa,No,,NAN,,-1
3912724,15733,3,usa,Yes,79.1,NOISE,98.6,0
3912725,15733,3,usa,No,,NAN,,-1
3912730,84596,3,usa,No,,NAN,,-1
3912731,84596,3,usa,No,,NAN,,-1
3912733,84596,3,usa,No,,NAN,,-1
3912738,102061,-1,usa,No,,NAN,,-1
3912742,102061,-1,usa,No,,NAN,,-1
3912743,73475,60,usa,No,,NAN,,-1
3912744,73475,60,usa,No,,NAN,,-1
3912745,73475,60,usa,No,,NAN,,-1
3912777,25890,74,usa,No,,NAN,,-1
3912813,92039,2,usa,No,,NAN,,-1
3912824,4100,32,usa,No,,NAN,,-1
3912831,92363,92,usa,No,,NAN,,-1
3912832,92363,92,usa,No,,NAN,,-1
3912833,92363,92,usa,No,,NAN,,-1
3912839,88061,3,usa,No,,NAN,,-1
3912843,30999,3,usa,No,,NAN,,-1
3912844,30999,3,usa,No,,NAN,,-1
3912845,30999,3,usa,No,,NAN,,-1
3912855,8636,76,usa,No,,NAN,,-1
3912859,33335,79,usa,No,,NAN,,-1
3912863,35001,80,usa,No,,NAN,,-1
3912864,35001,80,usa,No,,NAN,,-1
3912868,21246,29,usa,No,,NAN,,-1
3912872,21246,29,usa,No,,NAN,,-1
3912903,57328,83,usa,No,,NAN,,-1
3912907,24417,76,usa,No,,NAN,,-1
3912914,36227,92,usa,No,,NAN,,-1
3912915,36227,92,usa,No,,NAN,,-1
3912916,36227,92,usa,No,,NAN,,-1
3912947,103650,2,usa,No,,NAN,,-1
3912948,103650,2,usa,No,,NAN,,-1
3912949,103650,2,usa,No,,NAN,,-1
3912967,16781,77,usa,No,,NAN,,-1
3912969,16781,77,usa,No,,NAN,,-1
3912970,90543,0,usa,No,,NAN,,-1
3912971,90543,0,usa,No,,NAN,,-1
3912974,8362,-1,usa,No,,NAN,,-1
3912986,118800,89,usa,No,,NAN,,-1
3912987,118800,89,usa,No,,NAN,,-1
3912998,37262,75,usa,Yes,65.9,B,78.0,1
3913000,8927,82,usa,No,,NAN,,-1
3913003,8927,82,usa,Yes,83.6,NOISE,92.0,0
3913019,12209,92,usa,No,,NAN,,-1
3913020,12209,92,usa,No,,NAN,,-1
3913028,11581,3,usa,No,,NAN,,-1
3913043,2602,84,usa,No,,NAN,,-1
3913058,77270,86,usa,No,,NAN,,-1
3913064,26526,92,usa,No,,NAN,,-1
3913066,21846,92,usa,No,,NAN,,-1
3913069,21846,92,usa,No,,NAN,,-1
3913070,89683,-1,usa,No,,NAN,,-1
3913071,89683,-1,usa,No,,NAN,,-1
3913073,89683,-1,usa,No,,NAN,,-1
3913075,95993,80,usa,No,,NAN,,-1
3913076,95993,80,usa,No,,NAN,,-1
3913077,95993,80,usa,No,,NAN,,-1
3913084,87135,71,usa,No,,NAN,,-1
3913093,84496,88,usa,No,,NAN,,-1
3913095,84496,88,usa,No,,NAN,,-1
3913096,84496,88,usa,No,,NAN,,-1
3913097,84496,88,usa,No,,NAN,,-1
3913099,6333,91,usa,No,,NAN,,-1
3913100,6333,91,usa,No,,NAN,,-1
3913106,66673,81,usa,No,,NAN,,-1
3913107,66673,81,usa,No,,NAN,,-1
3913109,66673,81,usa,No,,NAN,,-1
3913110,22814,76,usa,No,,NAN,,-1
3913113,22814,76,usa,No,,NAN,,-1
3913142,17592,91,usa,Yes,74.0,NOISE,60.3,0
3913143,17592,91,usa,No,,NAN,,-1
3913146,25536,-1,usa,Yes,85.2,DM,83.3,-1
3913147,25536,-1,usa,No,,NAN,,-1
3913149,10177,85,usa,Yes,81.8,B,89.6,1
3913150,10177,85,usa,No,,NAN,,-1
3913153,118534,-1,usa,No,,NAN,,-1
3913154,118534,-1,usa,No,,NAN,,-1
3913156,118534,-1,usa,No,,NAN,,-1
3913157,18134,-1,usa,No,,NAN,,-1
3913158,18134,-1,usa,No,,NAN,,-1
3913159,18134,-1,usa,No,,NAN,,-1
3913169,32856,82,usa,No,,NAN,,-1
3913170,32856,82,usa,No,,NAN,,-1
3913171,32856,82,usa,No,,NAN,,-1
3913187,5054,1,usa,No,,NAN,,-1
3913188,5054,1,usa,No,,NAN,,-1
3913189,82848,2,usa,No,,NAN,,-1
3913192,82848,2,usa,No,,NAN,,-1
3913193,82848,2,usa,No,,NAN,,-1
3913194,82848,2,usa,No,,NAN,,-1
3913195,82848,2,usa,Yes,63.7,NOISE,94.3,0
3913199,14727,2,usa,No,,NAN,,-1
3913202,73533,69,usa,No,,NAN,,-1
3913203,73533,69,usa,No,,NAN,,-1
3913206,85439,76,usa,No,,NAN,,-1
3913207,85439,76,usa,No,,NAN,,-1
3913208,85439,76,usa,Yes,82.7,B,86.2,1
3913233,138891,74,usa,No,,NAN,,-1
3913234,138891,74,usa,No,,NAN,,-1
3913236,138891,74,usa,No,,NAN,,-1
3913257,15395,-1,usa,No,,NAN,,-1
3913258,15395,-1,usa,No,,NAN,,-1
3913259,15395,-1,usa,No,,NAN,,-1
3913281,20877,-1,usa,No,,NAN,,-1
3913286,2943,80,usa,No,,NAN,,-1
3913287,78739,86,usa,No,,NAN,,-1
3913288,78739,86,usa,No,,NAN,,-1
3913290,78739,86,usa,No,,NAN,,-1
3913298,92312,66,usa,No,,NAN,,-1
3913299,27134,90,usa,No,,NAN,,-1
3913300,27134,90,usa,Yes,67.6,B,39.4,1
3913301,27134,90,usa,No,,NAN,,-1
3913307,87324,-1,usa,No,,NAN,,-1
3913309,87324,-1,usa,No,,NAN,,-1
3913313,87324,-1,usa,No,,NAN,,-1
3913314,87324,-1,usa,No,,NAN,,-1
3913319,206669,91,usa,No,,NAN,,-1
3913321,206669,91,usa,Yes,75.1,NOISE,89.1,0
3913322,206669,91,usa,No,,NAN,,-1
3913327,13719,89,usa,No,,NAN,,-1
3913328,13719,89,usa,No,,NAN,,-1
3913329,13719,89,usa,No,,NAN,,-1
3913334,32470,77,usa,No,,NAN,,-1
3913350,9273,74,usa,Yes,77.1,NOISE,83.2,0
3913365,78929,91,usa,No,,NAN,,-1
3913366,78929,91,usa,No,,NAN,,-1
3913368,78929,91,usa,No,,NAN,,-1
3913371,45854,-1,usa,No,,NAN,,-1
3913375,121420,75,usa,No,,NAN,,-1
3913376,121420,75,usa,No,,NAN,,-1
3913397,1985,77,usa,No,,NAN,,-1
3913399,1985,77,usa,No,,NAN,,-1
3913402,127185,-1,usa,No,,NAN,,-1
3913403,127185,-1,usa,No,,NAN,,-1
3913404,127185,-1,usa,No,,NAN,,-1
3913406,97911,2,usa,No,,NAN,,-1
3913408,97911,2,usa,No,,NAN,,-1
3913409,24834,89,usa,No,,NAN,,-1
3913411,24834,89,usa,No,,NAN,,-1
3913415,97911,2,usa,No,,NAN,,-1
3913440,2018,42,usa,No,,NAN,,-1
3913442,2018,42,usa,No,,NAN,,-1
3913443,2018,42,usa,No,,NAN,,-1
3913459,42757,2,usa,Yes,83.4,B,99.9,1
3913463,103150,50,usa,No,,NAN,,-1
3913466,89387,75,usa,No,,NAN,,-1
3913467,89387,75,usa,No,,NAN,,-1
3913470,75159,1,usa,No,,NAN,,-1
3913472,33615,89,usa,No,,NAN,,-1
3913474,33615,89,usa,Yes,67.2,NOISE,73.8,0
3913475,33615,89,usa,No,,NAN,,-1
3913477,18136,41,usa,No,,NAN,,-1
3913479,18136,41,usa,No,,NAN,,-1
3913486,51239,66,usa,No,,NAN,,-1
3913503,40038,50,usa,No,,NAN,,-1
3913515,8197,90,usa,No,,NAN,,-1
3913517,15324,92,usa,No,,NAN,,-1
3913520,15324,92,usa,No,,NAN,,-1
3913541,97730,92,usa,No,,NAN,,-1
3913551,85439,76,usa,No,,NAN,,-1
3913555,11375,82,usa,No,,NAN,,-1
3913574,22136,-1,usa,No,,NAN,,-1
3913576,22136,-1,usa,No,,NAN,,-1
3913578,82531,87,usa,No,,NAN,,-1
3913580,82531,87,usa,No,,NAN,,-1
3913600,21752,82,usa,No,,NAN,,-1
3913609,36941,77,usa,No,,NAN,,-1
3913611,36941,77,usa,No,,NAN,,-1
3913612,36941,77,usa,No,,NAN,,-1
3913646,62389,92,usa,No,,NAN,,-1
3913647,62389,92,usa,No,,NAN,,-1
3913650,17995,2,usa,No,,NAN,,-1
3913652,17995,2,usa,No,,NAN,,-1
3913673,16784,3,usa,No,,NAN,,-1
3913675,16784,3,usa,No,,NAN,,-1
3913677,17107,2,usa,No,,NAN,,-1
3913679,17107,2,usa,No,,NAN,,-1
3913681,39955,57,usa,No,,NAN,,-1
3913683,39955,57,usa,No,,NAN,,-1
3913689,17421,59,usa,No,,NAN,,-1
3913708,4345,-1,usa,No,,NAN,,-1
3913715,14202,76,usa,No,,NAN,,-1
3913716,37627,3,usa,No,,NAN,,-1
3913717,37627,3,usa,No,,NAN,,-1
3913718,37627,3,usa,No,,NAN,,-1
3913729,17881,90,usa,No,,NAN,,-1
3913731,96408,-1,usa,No,,NAN,,-1
3913771,113883,81,usa,No,,NAN,,-1
3913772,113883,81,usa,No,,NAN,,-1
3913784,47944,2,usa,No,,NAN,,-1
3913797,26178,76,usa,No,,NAN,,-1
3913798,26178,76,usa,Yes,84.5,B,99.0,1
3913810,20852,80,usa,No,,NAN,,-1
3913815,42454,73,usa,No,,NAN,,-1
3913848,81693,91,usa,No,,NAN,,-1
3913849,81693,91,usa,No,,NAN,,-1
3913859,90205,66,usa,No,,NAN,,-1
3913861,90205,66,usa,No,,NAN,,-1
3913868,75094,91,usa,No,,NAN,,-1
3913869,75094,91,usa,Yes,79.7,B,99.6,1
3913870,75094,91,usa,No,,NAN,,-1
3913875,75094,91,usa,Yes,85.3,B,99.8,1
3913878,75094,91,usa,No,,NAN,,-1
3913882,120511,48,usa,No,,NAN,,-1
3913883,23860,2,usa,No,,NAN,,-1
3913912,39628,89,usa,Yes,83.7,B,94.5,1
3913919,37739,-1,usa,No,,NAN,,-1
3913920,37739,-1,usa,No,,NAN,,-1
3913921,37739,-1,usa,No,,NAN,,-1
3913938,86073,1,usa,No,,NAN,,-1
3913941,86073,1,usa,No,,NAN,,-1
3913962,2499,-1,usa,No,,NAN,,-1
3913964,2499,-1,usa,Yes,77.3,NOISE,97.5,0
3913986,3236,74,usa,No,,NAN,,-1
3913988,3236,74,usa,No,,NAN,,-1
3913997,12351,-1,usa,No,,NAN,,-1
3914004,19127,80,usa,No,,NAN,,-1
3914017,25533,59,usa,No,,NAN,,-1
3914040,23322,11,usa,No,,NAN,,-1
3914041,23322,11,usa,No,,NAN,,-1
3914046,39301,89,usa,No,,NAN,,-1
3914052,205660,89,usa,No,,NAN,,-1
3914054,205660,89,usa,No,,NAN,,-1
3914055,205660,89,usa,Yes,78.0,DM,67.8,-1
3914058,4348,2,usa,No,,NAN,,-1
3914064,23709,87,usa,No,,NAN,,-1
3914071,89987,3,usa,No,,NAN,,-1
3914080,29934,2,usa,No,,NAN,,-1
3914081,29934,2,usa,No,,NAN,,-1
3914083,29934,2,usa,No,,NAN,,-1
3914086,10697,82,usa,No,,NAN,,-1
3914092,7578,-1,usa,Yes,66.2,B,46.1,1
3914118,32235,-1,usa,No,,NAN,,-1
3914121,32235,-1,usa,Yes,81.7,B,69.4,1
3914125,44258,81,usa,No,,NAN,,-1
3914134,87726,59,usa,No,,NAN,,-1
3914137,87726,59,usa,No,,NAN,,-1
3914143,15352,-1,usa,No,,NAN,,-1
3914144,15352,-1,usa,No,,NAN,,-1
3914156,73750,92,usa,No,,NAN,,-1
3914178,32050,3,usa,No,,NAN,,-1
3914187,10284,44,usa,No,,NAN,,-1
3914193,11165,-1,usa,No,,NAN,,-1
3914194,11165,-1,usa,No,,NAN,,-1
3914195,11165,-1,usa,No,,NAN,,-1
3914200,68244,61,usa,No,,NAN,,-1
3914202,24547,59,usa,No,,NAN,,-1
3914208,21738,92,usa,No,,NAN,,-1
3914224,23905,-1,usa,No,,NAN,,-1
3914226,23905,-1,usa,No,,NAN,,-1
3914227,23905,-1,usa,No,,NAN,,-1
3914239,101974,-1,usa,No,,NAN,,-1
3914258,93766,76,usa,Yes,80.0,DM,53.4,-1
3914260,93766,76,usa,Yes,83.1,B,27.7,1
3914261,93766,76,usa,No,,NAN,,-1
3914277,22420,76,usa,No,,NAN,,-1
3914278,22420,76,usa,No,,NAN,,-1
3914284,45172,80,usa,No,,NAN,,-1
3914285,45172,80,usa,No,,NAN,,-1
3914286,45172,80,usa,No,,NAN,,-1
3914305,27134,90,usa,No,,NAN,,-1
3914317,1321,86,usa,No,,NAN,,-1
3914318,1321,86,usa,No,,NAN,,-1
3914319,1321,86,usa,Yes,74.0,B,99.6,1
3914333,95539,71,usa,No,,NAN,,-1
3914337,95539,71,usa,No,,NAN,,-1
3914339,95539,71,usa,No,,NAN,,-1
3914350,140631,82,usa,No,,NAN,,-1
3914360,94629,80,usa,No,,NAN,,-1
3914362,94629,80,usa,No,,NAN,,-1
3914368,89285,72,usa,Yes,83.2,NOISE,99.3,0
3914369,89285,72,usa,Yes,77.4,B,92.8,1
3914371,89285,72,usa,Yes,60.5,B,87.6,1
3914389,11200,2,usa,No,,NAN,,-1
3914392,8637,92,usa,No,,NAN,,-1
3914393,8637,92,usa,No,,NAN,,-1
3914394,8637,92,usa,No,,NAN,,-1
3914400,78741,79,usa,No,,NAN,,-1
3914402,78741,79,usa,No,,NAN,,-1
3914408,27292,60,usa,No,,NAN,,-1
3914409,27292,60,usa,No,,NAN,,-1
3914410,27292,60,usa,No,,NAN,,-1
3914436,41710,-1,usa,Yes,82.2,B,66.0,1
3914438,41710,-1,usa,No,,NAN,,-1
3914439,41710,-1,usa,No,,NAN,,-1
3914446,38304,91,usa,No,,NAN,,-1
3914447,38304,91,usa,No,,NAN,,-1
3914448,38304,91,usa,No,,NAN,,-1
3914452,9745,92,usa,Yes,82.9,NOISE,64.2,0
3914474,20462,87,usa,No,,NAN,,-1
3914475,20462,87,usa,No,,NAN,,-1
3914477,20462,87,usa,No,,NAN,,-1
3914480,20462,87,usa,No,,NAN,,-1
3914481,20462,87,usa,No,,NAN,,-1
3914506,8214,1,usa,No,,NAN,,-1
3914507,8214,1,usa,Yes,77.9,B,64.3,1
3914519,205208,-1,usa,No,,NAN,,-1
3914521,205208,-1,usa,No,,NAN,,-1
3914523,10755,2,usa,No,,NAN,,-1
3914524,10755,2,usa,No,,NAN,,-1
3914532,205208,-1,usa,No,,NAN,,-1
3914549,25103,-1,usa,No,,NAN,,-1
3914553,87814,92,usa,No,,NAN,,-1
3914559,45320,23,usa,No,,NAN,,-1
3914560,45320,23,usa,No,,NAN,,-1
3914561,45320,23,usa,No,,NAN,,-1
3914576,22441,2,usa,No,,NAN,,-1
3914578,22441,2,usa,No,,NAN,,-1
3914579,22441,2,usa,No,,NAN,,-1
3914592,35039,90,usa,No,,NAN,,-1
3914616,27409,90,usa,No,,NAN,,-1
3914619,27409,90,usa,No,,NAN,,-1
3914635,28994,3,usa,No,,NAN,,-1
3914636,28994,3,usa,No,,NAN,,-1
3914637,28994,3,usa,No,,NAN,,-1
3914642,83116,71,usa,No,,NAN,,-1
3914650,23167,-1,usa,No,,NAN,,-1
3914652,23167,-1,usa,No,,NAN,,-1
3914653,23167,-1,usa,Yes,77.9,NOISE,96.5,0
3914654,206205,89,usa,No,,NAN,,-1
3914656,206205,89,usa,Yes,62.4,I,59.8,-1
3914662,91895,16,usa,No,,NAN,,-1
3914677,7178,60,usa,No,,NAN,,-1
3914678,7178,60,usa,No,,NAN,,-1
3914699,47112,91,usa,Yes,85.2,B,99.7,1
3914714,887,87,usa,No,,NAN,,-1
3914716,887,87,usa,No,,NAN,,-1
3914717,26975,3,usa,Yes,67.6,B,90.0,1
3914718,26975,3,usa,No,,NAN,,-1
3914720,26975,3,usa,No,,NAN,,-1
3914727,98391,63,usa,No,,NAN,,-1
3914728,98391,63,usa,No,,NAN,,-1
3914748,99597,86,usa,No,,NAN,,-1
3914751,99597,86,usa,Yes,83.4,B,99.9,1
3914753,33624,76,usa,No,,NAN,,-1
3914754,33624,76,usa,No,,NAN,,-1
3914761,77016,59,usa,No,,NAN,,-1
3914762,77016,59,usa,No,,NAN,,-1
3914772,1433,88,usa,No,,NAN,,-1
3914773,1433,88,usa,No,,NAN,,-1
3914774,1433,88,usa,No,,NAN,,-1
3914820,85419,76,usa,No,,NAN,,-1
3914833,70565,89,usa,Yes,64.2,NOISE,88.4,0
3914845,39078,89,usa,No,,NAN,,-1
3914864,4719,76,usa,No,,NAN,,-1
3914865,4719,76,usa,No,,NAN,,-1
3914891,90908,61,usa,Yes,82.6,B,97.6,1
3914900,3236,74,usa,No,,NAN,,-1
3914901,3236,74,usa,No,,NAN,,-1
3914903,3236,74,usa,No,,NAN,,-1
3914905,15634,5,usa,No,,NAN,,-1
3914906,15634,5,usa,No,,NAN,,-1
3914920,41979,64,usa,No,,NAN,,-1
3914928,5525,1,usa,No,,NAN,,-1
3914932,31372,91,usa,No,,NAN,,-1
3914933,31372,91,usa,No,,NAN,,-1
3914934,31372,91,usa,No,,NAN,,-1
3914975,98954,82,usa,Yes,81.8,B,88.0,1
3914976,1433,88,usa,No,,NAN,,-1
3915008,71002,92,usa,No,,NAN,,-1
3915009,71002,92,usa,No,,NAN,,-1
3915025,78939,29,usa,No,,NAN,,-1
3915033,203103,-1,usa,No,,NAN,,-1
3915035,203103,-1,usa,No,,NAN,,-1
3915038,35948,-1,usa,No,,NAN,,-1
3915039,35948,-1,usa,No,,NAN,,-1
3915040,35948,-1,usa,No,,NAN,,-1
3915044,86927,76,usa,No,,NAN,,-1
3915051,202990,92,usa,No,,NAN,,-1
3915052,202990,92,usa,No,,NAN,,-1
3915053,202990,92,usa,No,,NAN,,-1
3915059,88522,76,usa,No,,NAN,,-1
3915060,88522,76,usa,No,,NAN,,-1
3915061,25275,60,usa,No,,NAN,,-1
3915077,6682,32,usa,No,,NAN,,-1
3915101,25615,91,usa,No,,NAN,,-1
3915102,25615,91,usa,No,,NAN,,-1
3915125,16972,2,usa,No,,NAN,,-1
3915126,36149,91,usa,No,,NAN,,-1
3915128,36149,91,usa,No,,NAN,,-1
3915129,36149,91,usa,No,,NAN,,-1
3915160,82649,71,usa,No,,NAN,,-1
3915164,4709,-1,usa,No,,NAN,,-1
3915182,84782,87,usa,No,,NAN,,-1
3915184,84782,87,usa,No,,NAN,,-1
3915185,84782,87,usa,No,,NAN,,-1
3915187,7155,91,usa,No,,NAN,,-1
3915188,7155,91,usa,No,,NAN,,-1
3915206,96927,89,usa,No,,NAN,,-1
3915207,96927,89,usa,No,,NAN,,-1
3915209,96927,89,usa,No,,NAN,,-1
3915210,9842,92,usa,Yes,79.4,B,95.1,1
3915211,9842,92,usa,No,,NAN,,-1
3915212,9842,92,usa,No,,NAN,,-1
3915219,15395,-1,usa,No,,NAN,,-1
3915220,15395,-1,usa,No,,NAN,,-1
3915221,15395,-1,usa,No,,NAN,,-1
3915229,19132,29,usa,No,,NAN,,-1
3915230,19132,29,usa,No,,NAN,,-1
3915233,19132,29,usa,Yes,82.4,B,97.1,1
3915234,19132,29,usa,No,,NAN,,-1
3915240,19132,29,usa,No,,NAN,,-1
